,name,start_id,end_id,highway,crime_count,tree_count,light_count
7932,,3732301580,3732301581,steps,,,
7933,,3732301581,3732301582,steps,,,
7934,Domingo Avenue,3810190424,53026148,residential,,,
7935,Domingo Avenue,53026148,53050705,residential,,,
7936,Domingo Avenue,53050705,53060406,residential,,,
7937,Marin Avenue,240471162,240471164,secondary,,,
7938,Buchanan Street,240471162,86320083,tertiary,,,
7939,Webster Street,267638335,3899020066,cycleway,,,
7940,Webster Street,3899020066,221408534,cycleway,,,
7941,,57791533,3957351085,motorway_link,,,
7942,,240513209,240513197,motorway_link,,,
7943,,3957351085,240513209,motorway_link,,,
7944,Central Avenue,240487205,3957394025,secondary,,,
7945,,240477365,57789935,motorway_link,,,
7946,,26819598,342724595,motorway_link,,,
7947,,86276935,7274753660,motorway_link,,,
7948,,57789935,8620821795,motorway_link,,,
7949,,57796266,57796265,motorway_link,,,
7950,,240487137,240487145,motorway_link,,,
7951,,240487145,240481096,motorway_link,,,
7952,John T. Knox Freeway,2908160820,53010178,motorway,,,
7953,,86276597,3958195469,motorway_link,,,
7954,,52989421,3958195471,motorway_link,,,
7955,,258761391,52982361,motorway_link,,,
7956,,3958195466,52982363,motorway_link,,,
7957,,86276581,3958195468,motorway_link,,,
7958,,52982359,86276597,motorway_link,,,
7959,,52995542,52991878,motorway_link,,,
7960,Central Avenue,240477408,3958506902,secondary,,,
7961,,52979290,52979342,motorway_link,,,
7962,,74191047,74063696,motorway_link,,,
7963,,2345064509,52978867,motorway_link,,,
7964,West Frontage Road,52978891,290108152,tertiary,,,
7965,West Frontage Road,290108152,53143422,tertiary,,,
7966,West Frontage Road,53143422,290107945,tertiary,,,
7967,West Frontage Road,3966807956,53011315,tertiary,,,
7968,West Frontage Road,86333300,240448853,tertiary,,,
7969,West Frontage Road,290107009,3966807956,tertiary,,,
7970,West Frontage Road,2844502733,52978891,tertiary,,,
7971,,52979342,52979343,motorway_link,,,
7972,West Frontage Road,240448853,290106723,tertiary,,,
7973,Keith Avenue,93108627,1212914022,tertiary,,,
7974,Miles Avenue,247362126,93155928,tertiary,,,
7975,Patton Street,93155921,1212914011,tertiary,,,
7976,,1214181637,93108606,motorway_link,,,
7977,,93148532,266433024,motorway_link,,,
7978,,266433024,1212914041,motorway_link,,,
7979,Miles Avenue,93155928,1214181641,tertiary,,,
7980,,1948395921,53016567,motorway_link,,,
7981,,669573096,52979290,motorway_link,,,
7982,John T. Knox Freeway,86276785,240487188,motorway,,,
7983,,240513405,4181997672,motorway_link,,,
7984,,240481111,240487199,motorway_link,,,
7985,,1936247384,3982866168,motorway_link,,,
7986,,3957394026,240477365,motorway_link,,,
7987,,240477411,240481111,motorway_link,,,
7988,Eastshore Freeway,52982359,53064145,motorway,,,
7989,Eastshore Freeway,1635557750,35833152,motorway,,,
7990,Eastshore Freeway,53010189,52982359,motorway,,,
7991,Eastshore Freeway,35833152,86276624,motorway,,,
7992,,3982902673,86276673,motorway_link,,,
7993,,1410760261,2908160809,motorway_link,,,
7994,,1730965979,2405711039,steps,,,
7995,,4005064968,4005064970,steps,,,
7996,Telegraph Avenue,4056956439,53099306,secondary,,,
7997,Prince Street,53070069,221406324,cycleway,,,
7998,,4100150253,2913945751,steps,,,
7999,,4100150342,4100150319,steps,,,
8000,,4100150330,4100150325,steps,,,
8001,,4100150331,4100150284,steps,,,
8002,,4100150316,4100150307,steps,,,
8003,,4100150293,4100150269,steps,,,
8004,,4121712804,4121712820,steps,,,
8005,,4121713072,4121711552,steps,,,
8006,,4121712824,4121713009,steps,,,
8007,San Pablo Avenue,57807801,57818569,primary,,,
8008,San Pablo Avenue,57818569,4167504600,primary,,,
8009,San Pablo Avenue,4167504600,57928977,primary,,,
8010,Arlington Avenue,4167531916,360532247,tertiary,,,
8011,Arlington Avenue,99323240,4167531915,tertiary,,,
8012,Sacramento Street,4167607791,240404664,tertiary,,,
8013,Sacramento Street,4167607793,53050599,tertiary,,,
8014,Sacramento Street,53019155,261735848,tertiary,,,
8015,Sacramento Street,261735848,4167607799,tertiary,,,
8016,San Pablo Avenue,4167607797,1979020512,primary,,,
8017,San Pablo Avenue,243673144,4167607797,primary,,,
8018,San Pablo Avenue,243673147,4167607801,primary,,,
8019,San Pablo Avenue,4167607798,243673147,primary,,,
8020,San Pablo Avenue,4167607806,4167607807,primary,,,
8021,San Pablo Avenue,1979020512,4167607798,primary,,,
8022,San Pablo Avenue,4167607802,4167607805,primary,,,
8023,San Pablo Avenue,4167607794,243673144,primary,,,
8024,San Pablo Avenue,4167607800,53064862,primary,,,
8025,San Pablo Avenue,7109324502,7109324492,primary,,,
8026,San Pablo Avenue,7109324492,53130834,primary,,,
8027,San Pablo Avenue,4167607796,53027130,primary,,,
8028,San Pablo Avenue,53060272,4167607790,primary,,,
8029,San Pablo Avenue,4167607792,53060272,primary,,,
8030,San Pablo Avenue,4167607789,240448968,primary,,,
8031,San Pablo Avenue,4167607807,53112224,primary,,,
8032,San Pablo Avenue,53062031,4167607814,primary,,,
8033,San Pablo Avenue,4167607814,4167607811,primary,,,
8034,San Pablo Avenue,4167607811,1410244619,primary,,,
8035,San Pablo Avenue,4167607808,532763984,primary,,,
8036,San Pablo Avenue,53027130,53107633,primary,,,
8037,San Pablo Avenue,53107633,4167607792,primary,,,
8038,San Pablo Avenue,243673149,4167607802,primary,,,
8039,San Pablo Avenue,4167607805,243673152,primary,,,
8040,San Pablo Avenue,243673152,243670952,primary,,,
8041,San Pablo Avenue,1410244619,4167607810,primary,,,
8042,San Pablo Avenue,4167607810,4365086367,primary,,,
8043,San Pablo Avenue,53088000,4167607808,primary,,,
8044,San Pablo Avenue,53062031,4167607818,primary,,,
8045,San Pablo Avenue,53064862,4167607796,primary,,,
8046,San Pablo Avenue,4167607809,53088000,primary,,,
8047,Solano Avenue,1945963885,53058813,tertiary,,,
8048,Solano Avenue,53062059,4167607819,tertiary,,,
8049,Solano Avenue,4167607815,4167607816,tertiary,,,
8050,Solano Avenue,53062031,4167607817,tertiary,,,
8051,Solano Avenue,4167607816,53062031,tertiary,,,
8052,Marin Avenue,532763988,53056301,secondary,,,
8053,Marin Avenue,53056303,4167614121,secondary,,,
8054,Marin Avenue,86320100,289285205,secondary,,,
8055,Sixth Street,4168148403,4168148399,tertiary,,,
8056,Sixth Street,53029736,4168148269,tertiary,,,
8057,Sixth Street,4168148283,4168148277,tertiary,,,
8058,Sixth Street,4168148277,53029731,tertiary,,,
8059,Sixth Street,53029728,4168148403,tertiary,,,
8060,Sixth Street,4168148270,53029736,tertiary,,,
8061,Sixth Street,4168148410,4168148406,tertiary,,,
8062,Sixth Street,53029733,4168148270,tertiary,,,
8063,Sixth Street,4168148406,53029728,tertiary,,,
8064,Sixth Street,4168148287,53029730,tertiary,,,
8065,Sixth Street,53029727,4168148410,tertiary,,,
8066,Sixth Street,4168148399,53029729,tertiary,,,
8067,Sixth Street,4169603843,53027125,tertiary,,,
8068,Sixth Street,53027125,53029723,tertiary,,,
8069,Sixth Street,53029723,53029725,tertiary,,,
8070,Sixth Street,53029725,4168148412,tertiary,,,
8071,Seventh Street,53020923,4168148261,tertiary,,,
8072,Seventh Street,4168148257,53085634,tertiary,,,
8073,Seventh Street,53085634,4168148255,tertiary,,,
8074,Seventh Street,4168148261,4168148257,tertiary,,,
8075,Dwight Crescent,4168148262,260577520,tertiary,,,
8076,Sacramento Street,6571707032,53050612,tertiary,,,
8077,Sacramento Street,53050612,53050613,tertiary,,,
8078,Sacramento Street,53050613,53050615,tertiary,,,
8079,Sacramento Street,53050615,53050617,tertiary,,,
8080,Sacramento Street,53050617,4168148266,tertiary,,,
8081,Sacramento Street,4168148407,240404674,tertiary,,,
8082,Sacramento Street,4168148408,53050606,tertiary,,,
8083,Sacramento Street,4168148405,53050607,tertiary,,,
8084,Sacramento Street,4168148401,53050611,tertiary,,,
8085,Sacramento Street,4168148266,53020955,tertiary,,,
8086,Sacramento Street,4168148256,240469696,tertiary,,,
8087,Sacramento Street,4168148391,240469798,tertiary,,,
8088,Sacramento Street,4168148411,240404695,tertiary,,,
8089,Sacramento Street,4168148259,53050625,tertiary,,,
8090,Sacramento Street,53050606,4168148405,tertiary,,,
8091,Sacramento Street,240404695,240404700,tertiary,,,
8092,Sacramento Street,240404700,4167607791,tertiary,,,
8093,Sacramento Street,4168148265,240469682,tertiary,,,
8094,Sacramento Street,240404674,4005064968,tertiary,,,
8095,Sacramento Street,4005064968,240404690,tertiary,,,
8096,Sacramento Street,240404690,4168148411,tertiary,,,
8097,Sacramento Street,53050599,53050601,tertiary,,,
8098,Sacramento Street,53050601,53050603,tertiary,,,
8099,Sacramento Street,53050603,4168148408,tertiary,,,
8100,Sacramento Street,240469682,240469773,tertiary,,,
8101,Sacramento Street,240469773,240469495,tertiary,,,
8102,Sacramento Street,240469495,240469679,tertiary,,,
8103,Sacramento Street,240469679,240469490,tertiary,,,
8104,Sacramento Street,240469490,4168148391,tertiary,,,
8105,Sacramento Street,53020955,53050619,tertiary,,,
8106,Sacramento Street,53050619,53050621,tertiary,,,
8107,Sacramento Street,53050621,53050623,tertiary,,,
8108,Sacramento Street,53050623,4168148259,tertiary,,,
8109,Sacramento Street,240469696,240469512,tertiary,,,
8110,Sacramento Street,240469512,240469619,tertiary,,,
8111,Sacramento Street,240469619,240469785,tertiary,,,
8112,Sacramento Street,240469785,4168148265,tertiary,,,
8113,San Pablo Avenue,4168148264,53020933,primary,,,
8114,San Pablo Avenue,4168148288,53116953,primary,,,
8115,San Pablo Avenue,4168148409,53091844,primary,,,
8116,San Pablo Avenue,4168148404,53093336,primary,,,
8117,San Pablo Avenue,53130826,4168148268,primary,,,
8118,San Pablo Avenue,4168148263,243673105,primary,,,
8119,San Pablo Avenue,4168148271,243673115,primary,,,
8120,San Pablo Avenue,4168148280,243673125,primary,,,
8121,San Pablo Avenue,4168148267,243673112,primary,,,
8122,San Pablo Avenue,2131736236,4168148402,primary,,,
8123,San Pablo Avenue,4168148254,53111881,primary,,,
8124,San Pablo Avenue,4168148392,243670962,primary,,,
8125,San Pablo Avenue,4168148260,243670956,primary,,,
8126,San Pablo Avenue,53093336,4168148397,primary,,,
8127,San Pablo Avenue,4168148258,53079132,primary,,,
8128,San Pablo Avenue,4168148272,53130826,primary,,,
8129,San Pablo Avenue,4168148268,53130824,primary,,,
8130,San Pablo Avenue,243673112,4168148271,primary,,,
8131,San Pablo Avenue,4168148402,243673133,primary,,,
8132,San Pablo Avenue,4168148397,53055171,primary,,,
8133,San Pablo Avenue,4168148273,243673120,primary,,,
8134,San Pablo Avenue,53019122,4168148409,primary,,,
8135,San Pablo Avenue,243670956,243673103,primary,,,
8136,San Pablo Avenue,53082730,53085639,primary,,,
8137,San Pablo Avenue,53085639,4168148258,primary,,,
8138,San Pablo Avenue,243673107,5484498093,primary,,,
8139,San Pablo Avenue,53079132,53079164,primary,,,
8140,San Pablo Avenue,53079164,4168148254,primary,,,
8141,San Pablo Avenue,243673120,4213378370,primary,,,
8142,San Pablo Avenue,240448882,53121268,primary,,,
8143,San Pablo Avenue,243673115,243673117,primary,,,
8144,San Pablo Avenue,53130824,53130822,primary,,,
8145,University Avenue,53098219,53116948,secondary,,,
8146,University Avenue,4168148390,240448888,secondary,,,
8147,University Avenue,2131737581,4168148274,secondary,,,
8148,University Avenue,240448880,4168148282,secondary,,,
8149,University Avenue,4168148278,240448878,secondary,,,
8150,University Avenue,4168148400,240448897,secondary,,,
8151,University Avenue,4168148276,240448876,secondary,,,
8152,University Avenue,4168148279,53098219,secondary,,,
8153,University Avenue,4168148394,240448890,secondary,,,
8154,University Avenue,240448878,4168148281,secondary,,,
8155,University Avenue,4168148285,240448884,secondary,,,
8156,University Avenue,4168148282,240448882,secondary,,,
8157,University Avenue,243673125,4168148285,secondary,,,
8158,University Avenue,4168148389,53093985,secondary,,,
8159,University Avenue,4168148275,53029731,secondary,,,
8160,University Avenue,240469798,4168148396,secondary,,,
8161,University Avenue,240448876,4168148278,secondary,,,
8162,University Avenue,4168148396,240448893,secondary,,,
8163,University Avenue,4168148398,53116958,secondary,,,
8164,University Avenue,4168148284,243673129,secondary,,,
8165,University Avenue,4168148286,53029041,secondary,,,
8166,University Avenue,240448893,240448895,secondary,,,
8167,University Avenue,240448895,4168148400,secondary,,,
8168,University Avenue,4168148393,53047340,secondary,,,
8169,University Avenue,53050611,4168148393,secondary,,,
8170,University Avenue,240448888,4168148394,secondary,,,
8171,University Avenue,53029041,4168148284,secondary,,,
8172,University Avenue,4168148395,240404682,secondary,,,
8173,University Avenue,240448872,240448874,secondary,,,
8174,University Avenue,240448874,4168148276,secondary,,,
8175,University Avenue,53093985,53116955,secondary,,,
8176,University Avenue,53116955,4168148286,secondary,,,
8177,University Avenue,53116958,4168148395,secondary,,,
8178,San Pablo Avenue,53124694,4168160516,primary,,,
8179,San Pablo Avenue,4168160515,6577722251,primary,,,
8180,San Pablo Avenue,4167607818,53124694,primary,,,
8181,Gilman Street,4168172442,53064860,tertiary,,,
8182,Gilman Street,53064860,4168172443,tertiary,,,
8183,Gilman Street,4168172444,53064862,tertiary,,,
8184,Hopkins Street,53019123,4168172441,tertiary,,,
8185,Marin Avenue,53027877,2187426898,secondary,,,
8186,Marin Avenue,2187426898,53024976,secondary,,,
8187,Marin Avenue,53024976,53039800,secondary,,,
8188,Marin Avenue,53039800,53056315,secondary,,,
8189,Marin Avenue,53056315,53042711,secondary,,,
8190,Marin Avenue,53042711,4168172447,secondary,,,
8191,Marin Avenue,4168172448,53029014,secondary,,,
8192,Marin Avenue,53029014,53044110,secondary,,,
8193,Marin Avenue,53044110,4168172450,secondary,,,
8194,Marin Avenue,4168172445,2491437182,secondary,,,
8195,Marin Avenue,2491437182,53056308,secondary,,,
8196,Marin Avenue,53056305,4168172445,secondary,,,
8197,Marin Avenue,4168172446,53027877,secondary,,,
8198,Marin Avenue,53056319,4168172449,secondary,,,
8199,Marin Avenue,4168172447,53056317,secondary,,,
8200,Marin Avenue,4168172450,53056319,secondary,,,
8201,Marin Avenue,53056317,4168172448,secondary,,,
8202,Marin Avenue,53056308,53021879,secondary,,,
8203,Marin Avenue,53021879,53040254,secondary,,,
8204,Marin Avenue,53040254,7117139503,secondary,,,
8205,Solano Avenue,4167607817,53062033,tertiary,,,
8206,Solano Avenue,53062033,53062035,tertiary,,,
8207,Solano Avenue,53062035,53062037,tertiary,,,
8208,Solano Avenue,53062037,53021877,tertiary,,,
8209,Solano Avenue,53021877,53040249,tertiary,,,
8210,Solano Avenue,53040249,53027875,tertiary,,,
8211,Solano Avenue,53027875,2839029187,tertiary,,,
8212,Solano Avenue,2839029187,4168172451,tertiary,,,
8213,Key Route Boulevard,2408608514,4168180106,tertiary,,,
8214,Adeline Street,53037907,4168189928,secondary,,,
8215,Adeline Street,275779890,53090184,secondary,,,
8216,Bancroft Way,2308943892,239669302,secondary,,,
8217,Bancroft Way,4168189941,53096073,secondary,,,
8218,Durant Avenue,4168189939,8451378017,secondary,,,
8219,Durant Avenue,8451378017,53103803,secondary,,,
8220,Haste Street,4168189937,53041081,tertiary,,,
8221,Hearst Avenue,2283661430,239616965,tertiary,,,
8222,Hearst Avenue,53055195,2196215626,tertiary,,,
8223,Hearst Avenue,4168189959,53055195,tertiary,,,
8224,Hearst Avenue,4168189962,231027848,tertiary,,,
8225,Martin Luther King Junior Way,4168189954,4168189953,tertiary,,,
8226,Martin Luther King Junior Way,4168189935,53020968,tertiary,,,
8227,Martin Luther King Junior Way,53055185,4168189955,tertiary,,,
8228,Martin Luther King Junior Way,4168189955,53042657,tertiary,,,
8229,Martin Luther King Junior Way,57066388,4168189942,tertiary,,,
8230,Martin Luther King Junior Way,53020968,4168189933,tertiary,,,
8231,Martin Luther King Junior Way,53042657,4168189954,tertiary,,,
8232,Martin Luther King Junior Way,4168189945,53121255,tertiary,,,
8233,Martin Luther King Junior Way,4168189958,53055185,tertiary,,,
8234,Martin Luther King Junior Way,53121255,4168189947,tertiary,,,
8235,Martin Luther King Junior Way,4168189947,4168189948,tertiary,,,
8236,Martin Luther King Junior Way,57066388,4168189944,tertiary,,,
8237,Milvia Street,56856544,240448956,residential,,,
8238,Milvia Street,240448956,317113636,residential,,,
8239,Shattuck Avenue,4168189930,259581492,secondary,,,
8240,Shattuck Avenue,4168189957,53055193,secondary,,,
8241,Shattuck Avenue,259581494,4168189931,secondary,,,
8242,Shattuck Avenue,239616965,4168189956,secondary,,,
8243,Shattuck Avenue,259581502,4168189943,secondary,,,
8244,Shattuck Avenue,4168189929,53096064,secondary,,,
8245,Shattuck Avenue,4168189940,259581499,secondary,,,
8246,Shattuck Avenue,4168189931,407681443,secondary,,,
8247,Shattuck Avenue,259581496,4168189934,secondary,,,
8248,Shattuck Avenue,259581497,4168189936,secondary,,,
8249,Shattuck Avenue,4168189946,6410508154,secondary,,,
8250,Shattuck Avenue,259581495,4168189932,secondary,,,
8251,Shattuck Avenue,4168189934,259581495,secondary,,,
8252,Shattuck Avenue,4168189936,259581496,secondary,,,
8253,Shattuck Avenue,4168189943,259581501,secondary,,,
8254,Shattuck Avenue,4168189938,259581498,secondary,,,
8255,Shattuck Avenue,4168189932,259581494,secondary,,,
8256,Shattuck Avenue,259581499,4168189938,secondary,,,
8257,Shattuck Avenue,4168189961,239616965,secondary,,,
8258,Shattuck Avenue,53050568,4168189946,secondary,,,
8259,University Avenue,4168189951,4168189952,secondary,,,
8260,University Avenue,4168189952,53116966,secondary,,,
8261,University Avenue,4168189949,53116961,secondary,,,
8262,University Avenue,4168189950,53116963,secondary,,,
8263,University Avenue,53116963,4168189949,secondary,,,
8264,Fulton Street,4168207048,239669179,tertiary,,,
8265,Fulton Street,239669179,8451373610,tertiary,,,
8266,Fulton Street,8451373610,4168207047,tertiary,,,
8267,Fulton Street,4168207042,53020971,residential,,,
